timestamp_iso,elapsed_sec,z_g
2026-05-04T22:03:59.370,0.901393,0.0088
2026-05-04T22:03:59.370,0.901623,0.0020
2026-05-04T22:03:59.371,0.902348,0.0098
2026-05-04T22:03:59.372,0.903394,0.0049
2026-05-04T22:03:59.372,0.903652,0.0049
2026-05-04T22:03:59.373,0.904434,0.0098
2026-05-04T22:03:59.373,0.904889,-0.0069
2026-05-04T22:03:59.374,0.905341,-0.0010
2026-05-04T22:03:59.375,0.906398,0.0167
2026-05-04T22:03:59.375,0.906616,-0.0010
2026-05-04T22:03:59.376,0.907423,-0.0039
2026-05-04T22:03:59.377,0.908432,0.0078
2026-05-04T22:03:59.377,0.908690,0.0029
2026-05-04T22:03:59.378,0.909416,0.0039
2026-05-04T22:03:59.379,0.910455,0.0069
2026-05-04T22:03:59.379,0.910733,0.0069
2026-05-04T22:03:59.380,0.911413,0.0039
2026-05-04T22:03:59.381,0.912320,0.0020
2026-05-04T22:03:59.381,0.912638,0.0000
2026-05-04T22:03:59.382,0.913335,-0.0039
2026-05-04T22:03:59.382,0.913594,0.0000
2026-05-04T22:03:59.383,0.914448,0.0049
2026-05-04T22:03:59.384,0.915404,-0.0059
2026-05-04T22:03:59.384,0.915655,0.0069
2026-05-04T22:03:59.385,0.916512,0.0088
2026-05-04T22:03:59.386,0.917393,-0.0029
2026-05-04T22:03:59.386,0.917674,-0.0049
2026-05-04T22:03:59.387,0.918352,0.0069
2026-05-04T22:03:59.388,0.919397,-0.0078
2026-05-04T22:03:59.388,0.919640,0.0029
2026-05-04T22:03:59.389,0.920434,0.0010
2026-05-04T22:03:59.389,0.920799,-0.0020
2026-05-04T22:03:59.390,0.921331,0.0059
2026-05-04T22:03:59.391,0.922391,-0.0078
2026-05-04T22:03:59.391,0.922751,0.0069
2026-05-04T22:03:59.392,0.923408,-0.0020
2026-05-04T22:03:59.393,0.924357,0.0029
2026-05-04T22:03:59.393,0.924666,0.0157
2026-05-04T22:03:59.394,0.925430,0.0078
2026-05-04T22:03:59.395,0.926352,0.0078
2026-05-04T22:03:59.395,0.926735,0.0010
2026-05-04T22:03:59.396,0.927361,0.0029
2026-05-04T22:03:59.396,0.927643,0.0059
2026-05-04T22:03:59.397,0.928417,0.0118
2026-05-04T22:03:59.398,0.929363,0.0059
2026-05-04T22:03:59.398,0.929523,-0.0020
2026-05-04T22:03:59.399,0.930459,0.0088
2026-05-04T22:03:59.400,0.931388,0.0059
2026-05-04T22:03:59.400,0.931653,0.0059
2026-05-04T22:03:59.401,0.932411,0.0157
2026-05-04T22:03:59.402,0.933345,-0.0078
2026-05-04T22:03:59.402,0.933620,0.0000
2026-05-04T22:03:59.403,0.934397,-0.0020
2026-05-04T22:03:59.403,0.934680,-0.0020
2026-05-04T22:03:59.404,0.935435,0.0157
2026-05-04T22:03:59.405,0.936383,0.0069
2026-05-04T22:03:59.405,0.936614,0.0059
2026-05-04T22:03:59.406,0.937428,0.0137
2026-05-04T22:03:59.407,0.938389,0.0000
2026-05-04T22:03:59.407,0.938739,0.0157
2026-05-04T22:03:59.408,0.939352,0.0059
2026-05-04T22:03:59.408,0.939617,0.0010
2026-05-04T22:03:59.409,0.940337,-0.0049
2026-05-04T22:03:59.410,0.941351,0.0069
2026-05-04T22:03:59.410,0.941509,0.0020
2026-05-04T22:03:59.411,0.942400,0.0088
2026-05-04T22:03:59.412,0.943394,0.0118
2026-05-04T22:03:59.412,0.943584,-0.0020
2026-05-04T22:03:59.413,0.944974,0.0049
2026-05-04T22:03:59.414,0.945324,0.0069
2026-05-04T22:03:59.414,0.945461,0.0029
2026-05-04T22:03:59.415,0.946402,0.0147
2026-05-04T22:03:59.416,0.947376,0.0020
2026-05-04T22:03:59.416,0.947534,0.0069
2026-05-04T22:03:59.417,0.948398,0.0029
2026-05-04T22:03:59.417,0.948531,0.0049
2026-05-04T22:03:59.418,0.949378,0.0000
2026-05-04T22:03:59.419,0.950381,0.0000
2026-05-04T22:03:59.419,0.950529,-0.0029
2026-05-04T22:03:59.420,0.951422,0.0010
2026-05-04T22:03:59.421,0.952363,0.0088
2026-05-04T22:03:59.421,0.952497,0.0029
2026-05-04T22:03:59.422,0.953429,0.0000
2026-05-04T22:03:59.422,0.953569,-0.0049
2026-05-04T22:03:59.423,0.954485,0.0010
2026-05-04T22:03:59.424,0.955373,0.0020
2026-05-04T22:03:59.424,0.955738,0.0078
2026-05-04T22:03:59.425,0.956323,0.0078
2026-05-04T22:03:59.426,0.957374,0.0020
2026-05-04T22:03:59.426,0.957540,0.0108
2026-05-04T22:03:59.427,0.958425,0.0000
2026-05-04T22:03:59.427,0.958684,0.0020
2026-05-04T22:03:59.428,0.959434,-0.0010
2026-05-04T22:03:59.429,0.960375,0.0049
2026-05-04T22:03:59.429,0.960709,-0.0108
2026-05-04T22:03:59.430,0.961428,0.0049
2026-05-04T22:03:59.431,0.962403,0.0000
2026-05-04T22:03:59.431,0.962762,-0.0029
2026-05-04T22:03:59.432,0.963455,-0.0020
2026-05-04T22:03:59.433,0.964377,0.0069
2026-05-04T22:03:59.433,0.964676,0.0000
2026-05-04T22:03:59.434,0.965439,0.0020
2026-05-04T22:03:59.434,0.965754,0.0127
2026-05-04T22:03:59.435,0.966387,0.0000
2026-05-04T22:03:59.436,0.967405,-0.0059
2026-05-04T22:03:59.436,0.967666,0.0000
2026-05-04T22:03:59.437,0.968441,0.0078
2026-05-04T22:03:59.438,0.969398,0.0078
2026-05-04T22:03:59.438,0.969627,0.0029
2026-05-04T22:03:59.439,0.970429,0.0059
2026-05-04T22:03:59.439,0.970659,0.0000
2026-05-04T22:03:59.440,0.971378,0.0069
2026-05-04T22:03:59.441,0.972422,-0.0049
2026-05-04T22:03:59.441,0.972737,0.0157
2026-05-04T22:03:59.442,0.973346,-0.0020
2026-05-04T22:03:59.443,0.974323,-0.0059
2026-05-04T22:03:59.443,0.974565,0.0069
2026-05-04T22:03:59.444,0.975423,0.0010
2026-05-04T22:03:59.445,0.976345,0.0020
2026-05-04T22:03:59.445,0.976634,0.0039
2026-05-04T22:03:59.446,0.977460,-0.0010
2026-05-04T22:03:59.446,0.977595,0.0010
2026-05-04T22:03:59.447,0.978415,-0.0039
2026-05-04T22:03:59.448,0.979411,0.0029
2026-05-04T22:03:59.448,0.979652,0.0020
2026-05-04T22:03:59.449,0.980449,-0.0020
2026-05-04T22:03:59.450,0.981436,-0.0010
2026-05-04T22:03:59.450,0.981658,-0.0127
2026-05-04T22:03:59.451,0.982382,-0.0039
2026-05-04T22:03:59.452,0.983384,0.0010
2026-05-04T22:03:59.452,0.983546,0.0029
2026-05-04T22:03:59.453,0.984421,-0.0059
2026-05-04T22:03:59.454,0.985386,0.0098
2026-05-04T22:03:59.454,0.985534,0.0167
2026-05-04T22:03:59.455,0.986410,0.0000
2026-05-04T22:03:59.455,0.986564,0.0127
2026-05-04T22:03:59.456,0.987439,-0.0020
2026-05-04T22:03:59.457,0.988360,0.0059
2026-05-04T22:03:59.457,0.988604,0.0000
2026-05-04T22:03:59.458,0.989385,0.0059
2026-05-04T22:03:59.459,0.990338,0.0049
2026-05-04T22:03:59.459,0.990601,0.0039
2026-05-04T22:03:59.460,0.991399,0.0000
2026-05-04T22:03:59.460,0.991614,0.0059
2026-05-04T22:03:59.461,0.992412,-0.0059
2026-05-04T22:03:59.462,0.993489,0.0029
2026-05-04T22:03:59.462,0.993719,0.0010
2026-05-04T22:03:59.463,0.994507,0.0186
2026-05-04T22:03:59.464,0.995473,0.0039
2026-05-04T22:03:59.464,0.995674,0.0010
2026-05-04T22:03:59.465,0.996419,-0.0049
2026-05-04T22:03:59.466,0.997347,-0.0127
2026-05-04T22:03:59.466,0.997518,0.0108
2026-05-04T22:03:59.467,0.998416,-0.0059
2026-05-04T22:03:59.468,0.999380,0.0029
2026-05-04T22:03:59.468,0.999527,0.0069
2026-05-04T22:03:59.469,1.000401,-0.0010
2026-05-04T22:03:59.469,1.000557,0.0039
2026-05-04T22:03:59.470,1.001416,0.0010
2026-05-04T22:03:59.471,1.002423,0.0029
2026-05-04T22:03:59.471,1.002656,0.0039
2026-05-04T22:03:59.472,1.003351,0.0039
2026-05-04T22:03:59.473,1.004388,0.0049
2026-05-04T22:03:59.473,1.004591,0.0039
2026-05-04T22:03:59.474,1.005434,0.0010
2026-05-04T22:03:59.474,1.005710,0.0049
2026-05-04T22:03:59.475,1.006401,0.0088
2026-05-04T22:03:59.476,1.007450,0.0000
2026-05-04T22:03:59.476,1.007849,-0.0020
2026-05-04T22:03:59.477,1.008403,-0.0010
2026-05-04T22:03:59.478,1.009500,0.0059
2026-05-04T22:03:59.478,1.009746,0.0049
2026-05-04T22:03:59.479,1.010412,-0.0039
2026-05-04T22:03:59.480,1.011390,0.0078
2026-05-04T22:03:59.480,1.011546,-0.0020
2026-05-04T22:03:59.481,1.012437,0.0059
2026-05-04T22:03:59.482,1.013337,-0.0049
2026-05-04T22:03:59.482,1.013694,0.0010
2026-05-04T22:03:59.483,1.014362,0.0000
2026-05-04T22:03:59.497,1.028322,-0.0059
2026-05-04T22:03:59.505,1.036255,0.0000
2026-05-04T22:03:59.513,1.044263,0.0049
2026-05-04T22:03:59.513,1.044581,0.0049
2026-05-04T22:03:59.513,1.044803,0.0010
2026-05-04T22:03:59.513,1.045033,-0.0078
2026-05-04T22:03:59.514,1.045235,0.0010
2026-05-04T22:03:59.514,1.045454,0.0039
2026-05-04T22:03:59.514,1.045669,-0.0078
2026-05-04T22:03:59.514,1.045911,0.0059
2026-05-04T22:03:59.514,1.046091,-0.0049
2026-05-04T22:03:59.515,1.046306,-0.0010
2026-05-04T22:03:59.515,1.046513,0.0127
2026-05-04T22:03:59.515,1.046784,-0.0020
2026-05-04T22:03:59.515,1.047067,-0.0029
2026-05-04T22:03:59.516,1.047356,0.0088
2026-05-04T22:03:59.516,1.047611,0.0098
2026-05-04T22:03:59.516,1.047842,-0.0069
2026-05-04T22:03:59.516,1.048062,0.0039
2026-05-04T22:03:59.517,1.048430,0.0039
2026-05-04T22:03:59.517,1.048708,-0.0098
2026-05-04T22:03:59.517,1.048954,0.0157
2026-05-04T22:03:59.517,1.049117,0.0010
2026-05-04T22:03:59.518,1.049279,0.0000
2026-05-04T22:03:59.518,1.049451,0.0029
2026-05-04T22:03:59.518,1.049725,0.0059
2026-05-04T22:03:59.518,1.049934,0.0108
2026-05-04T22:03:59.518,1.050160,0.0069
2026-05-04T22:03:59.519,1.050415,0.0098
2026-05-04T22:03:59.519,1.050656,0.0088
2026-05-04T22:03:59.519,1.050911,-0.0049
2026-05-04T22:03:59.519,1.051144,-0.0029
2026-05-04T22:03:59.520,1.051387,0.0059
2026-05-04T22:03:59.520,1.051530,0.0000
2026-05-04T22:03:59.520,1.051685,-0.0020
2026-05-04T22:03:59.520,1.051904,0.0118
2026-05-04T22:03:59.520,1.052189,0.0000
2026-05-04T22:03:59.521,1.053144,0.0069
2026-05-04T22:03:59.522,1.053436,0.0108
2026-05-04T22:03:59.524,1.055293,-0.0010
2026-05-04T22:03:59.524,1.055541,0.0088
2026-05-04T22:03:59.524,1.055744,0.0088
2026-05-04T22:03:59.524,1.055909,0.0029
2026-05-04T22:03:59.524,1.056073,0.0088
2026-05-04T22:03:59.525,1.056278,-0.0039
2026-05-04T22:03:59.525,1.056590,-0.0029
2026-05-04T22:03:59.525,1.056766,0.0127
2026-05-04T22:03:59.525,1.056985,-0.0069
2026-05-04T22:03:59.526,1.057381,-0.0010
2026-05-04T22:03:59.526,1.057574,0.0049
2026-05-04T22:03:59.526,1.057746,0.0059
2026-05-04T22:03:59.526,1.057887,0.0000
2026-05-04T22:03:59.526,1.058022,0.0157
2026-05-04T22:03:59.526,1.058209,0.0088
2026-05-04T22:03:59.527,1.058365,0.0020
2026-05-04T22:03:59.527,1.059205,-0.0049
2026-05-04T22:03:59.528,1.059472,0.0020
2026-05-04T22:03:59.528,1.059810,-0.0059
2026-05-04T22:03:59.528,1.060050,-0.0098
2026-05-04T22:03:59.529,1.060331,0.0108
2026-05-04T22:03:59.529,1.060588,-0.0108
2026-05-04T22:03:59.529,1.060901,0.0039
2026-05-04T22:03:59.529,1.061149,0.0108
2026-05-04T22:03:59.530,1.061423,-0.0069
2026-05-04T22:03:59.530,1.061686,-0.0039
2026-05-04T22:03:59.530,1.061942,-0.0078
2026-05-04T22:03:59.530,1.062212,0.0020
2026-05-04T22:03:59.531,1.062459,0.0157
2026-05-04T22:03:59.531,1.062732,0.0108
2026-05-04T22:03:59.531,1.063007,0.0029
2026-05-04T22:03:59.532,1.063277,0.0020
2026-05-04T22:03:59.532,1.063499,0.0029
2026-05-04T22:03:59.532,1.063728,0.0098
2026-05-04T22:03:59.532,1.064011,-0.0059
2026-05-04T22:03:59.533,1.064277,0.0029
2026-05-04T22:03:59.533,1.064532,0.0078
2026-05-04T22:03:59.533,1.064805,0.0000
2026-05-04T22:03:59.533,1.064996,0.0059
2026-05-04T22:03:59.533,1.065219,0.0029
2026-05-04T22:03:59.534,1.065429,-0.0049
2026-05-04T22:03:59.534,1.065682,0.0088
2026-05-04T22:03:59.535,1.066625,-0.0039
2026-05-04T22:03:59.536,1.067410,0.0069
2026-05-04T22:03:59.536,1.067700,0.0039
2026-05-04T22:03:59.537,1.068560,-0.0078
2026-05-04T22:03:59.538,1.069537,-0.0010
2026-05-04T22:03:59.538,1.069812,0.0069
2026-05-04T22:03:59.539,1.070399,0.0000
2026-05-04T22:03:59.539,1.070684,0.0118
2026-05-04T22:03:59.540,1.071457,0.0020
2026-05-04T22:03:59.541,1.072469,0.0049
2026-05-04T22:03:59.541,1.072712,0.0000
2026-05-04T22:03:59.542,1.073545,-0.0010
2026-05-04T22:03:59.543,1.074474,0.0020
2026-05-04T22:03:59.543,1.074701,0.0078
2026-05-04T22:03:59.544,1.075443,-0.0020
2026-05-04T22:03:59.545,1.076441,-0.0059
2026-05-04T22:03:59.545,1.076763,0.0049
2026-05-04T22:03:59.546,1.077430,0.0108
2026-05-04T22:03:59.546,1.077636,0.0069
2026-05-04T22:03:59.547,1.078560,-0.0010
2026-05-04T22:03:59.548,1.079535,-0.0020
2026-05-04T22:03:59.548,1.079849,0.0137
2026-05-04T22:03:59.549,1.080442,0.0049
2026-05-04T22:03:59.550,1.081474,0.0039
2026-05-04T22:03:59.550,1.081730,-0.0069
2026-05-04T22:03:59.551,1.082448,0.0049
2026-05-04T22:03:59.552,1.083340,0.0029
2026-05-04T22:03:59.552,1.083580,0.0000
2026-05-04T22:03:59.553,1.084414,0.0059
2026-05-04T22:03:59.553,1.084643,0.0029
2026-05-04T22:03:59.554,1.085436,-0.0039
2026-05-04T22:03:59.555,1.086400,-0.0020
2026-05-04T22:03:59.555,1.086633,-0.0039
2026-05-04T22:03:59.556,1.087450,0.0078
2026-05-04T22:03:59.557,1.088446,0.0020
2026-05-04T22:03:59.557,1.088670,0.0078
2026-05-04T22:03:59.558,1.089377,0.0000
2026-05-04T22:03:59.559,1.090296,-0.0039
2026-05-04T22:03:59.559,1.090593,-0.0049
2026-05-04T22:03:59.560,1.091397,0.0049
2026-05-04T22:03:59.560,1.091636,0.0020
2026-05-04T22:03:59.561,1.092498,0.0069
2026-05-04T22:03:59.562,1.093468,-0.0098
2026-05-04T22:03:59.562,1.093773,0.0078
2026-05-04T22:03:59.563,1.094370,0.0127
2026-05-04T22:03:59.564,1.095454,0.0069
2026-05-04T22:03:59.564,1.095871,0.0078
2026-05-04T22:03:59.565,1.096415,-0.0039
2026-05-04T22:03:59.566,1.097321,-0.0029
2026-05-04T22:03:59.566,1.097603,0.0078
2026-05-04T22:03:59.567,1.098431,-0.0049
2026-05-04T22:03:59.567,1.098678,0.0059
2026-05-04T22:03:59.568,1.099418,0.0059
2026-05-04T22:03:59.569,1.100398,0.0127
2026-05-04T22:03:59.569,1.100633,-0.0010
2026-05-04T22:03:59.570,1.101421,-0.0108
2026-05-04T22:03:59.571,1.102391,0.0039
2026-05-04T22:03:59.571,1.102738,0.0127
2026-05-04T22:03:59.572,1.103363,0.0039
2026-05-04T22:03:59.573,1.104374,-0.0010
2026-05-04T22:03:59.573,1.104739,0.0127
2026-05-04T22:03:59.574,1.105488,0.0059
2026-05-04T22:03:59.574,1.105665,0.0049
2026-05-04T22:03:59.575,1.106352,0.0059
2026-05-04T22:03:59.576,1.107355,0.0059
2026-05-04T22:03:59.576,1.107566,0.0000
2026-05-04T22:03:59.577,1.108488,-0.0020
2026-05-04T22:03:59.578,1.109365,0.0118
2026-05-04T22:03:59.578,1.109582,0.0069
2026-05-04T22:03:59.579,1.110447,0.0049
2026-05-04T22:03:59.580,1.111330,0.0049
2026-05-04T22:03:59.580,1.111645,-0.0069
2026-05-04T22:03:59.581,1.112450,-0.0029
2026-05-04T22:03:59.581,1.112724,-0.0088
2026-05-04T22:03:59.582,1.113332,0.0098
2026-05-04T22:03:59.583,1.114407,0.0118
2026-05-04T22:03:59.583,1.114641,0.0020
2026-05-04T22:03:59.584,1.115418,0.0127
2026-05-04T22:03:59.585,1.116426,-0.0059
2026-05-04T22:03:59.585,1.116657,0.0049
2026-05-04T22:03:59.586,1.117422,-0.0059
2026-05-04T22:03:59.587,1.118389,0.0088
2026-05-04T22:03:59.587,1.118654,0.0039
2026-05-04T22:03:59.588,1.119431,-0.0078
2026-05-04T22:03:59.589,1.120373,0.0098
2026-05-04T22:03:59.589,1.120628,0.0020
2026-05-04T22:03:59.590,1.121409,0.0049
2026-05-04T22:03:59.590,1.121644,-0.0049
2026-05-04T22:03:59.591,1.122361,-0.0078
2026-05-04T22:03:59.592,1.123403,0.0010
2026-05-04T22:03:59.592,1.123631,0.0147
2026-05-04T22:03:59.593,1.124372,0.0108
2026-05-04T22:03:59.594,1.125419,0.0098
2026-05-04T22:03:59.594,1.125788,-0.0049
2026-05-04T22:03:59.595,1.126413,-0.0059
2026-05-04T22:03:59.596,1.127337,0.0039
2026-05-04T22:03:59.596,1.127555,0.0069
2026-05-04T22:03:59.597,1.128392,0.0049
2026-05-04T22:03:59.597,1.128662,-0.0118
2026-05-04T22:03:59.598,1.129437,0.0029
2026-05-04T22:03:59.599,1.130407,-0.0049
2026-05-04T22:03:59.599,1.130565,-0.0088
2026-05-04T22:03:59.600,1.131434,0.0029
2026-05-04T22:03:59.601,1.132405,0.0118
2026-05-04T22:03:59.601,1.132554,0.0000
2026-05-04T22:03:59.602,1.133367,0.0029
2026-05-04T22:03:59.603,1.134387,0.0078
2026-05-04T22:03:59.603,1.134567,-0.0010
2026-05-04T22:03:59.604,1.135426,-0.0069
2026-05-04T22:03:59.604,1.135592,0.0020
2026-05-04T22:03:59.605,1.136427,0.0137
2026-05-04T22:03:59.606,1.137446,0.0069
2026-05-04T22:03:59.606,1.137600,-0.0020
2026-05-04T22:03:59.607,1.138403,0.0010
2026-05-04T22:03:59.608,1.139415,0.0039
2026-05-04T22:03:59.608,1.139569,-0.0010
2026-05-04T22:03:59.609,1.140731,0.0020
2026-05-04T22:03:59.610,1.141374,0.0127
2026-05-04T22:03:59.610,1.141624,0.0049
2026-05-04T22:03:59.611,1.142361,-0.0069
2026-05-04T22:03:59.612,1.143368,0.0088
2026-05-04T22:03:59.612,1.143622,-0.0069
2026-05-04T22:03:59.613,1.144450,0.0078
2026-05-04T22:03:59.613,1.144709,0.0000
2026-05-04T22:03:59.614,1.145365,-0.0010
2026-05-04T22:03:59.615,1.146402,0.0059
2026-05-04T22:03:59.615,1.146637,-0.0078
2026-05-04T22:03:59.616,1.147429,-0.0020
2026-05-04T22:03:59.617,1.148389,0.0049
2026-05-04T22:03:59.617,1.148612,0.0010
2026-05-04T22:03:59.618,1.149378,0.0088
2026-05-04T22:03:59.619,1.150378,-0.0059
2026-05-04T22:03:59.619,1.150625,-0.0020
2026-05-04T22:03:59.620,1.151430,-0.0010
2026-05-04T22:03:59.620,1.151678,0.0029
2026-05-04T22:03:59.621,1.152425,-0.0108
2026-05-04T22:03:59.622,1.153398,-0.0010
2026-05-04T22:03:59.622,1.153624,0.0029
2026-05-04T22:03:59.623,1.154429,-0.0039
2026-05-04T22:03:59.624,1.155393,0.0010
2026-05-04T22:03:59.624,1.155625,0.0020
2026-05-04T22:03:59.625,1.156416,0.0010
2026-05-04T22:03:59.626,1.157399,0.0069
2026-05-04T22:03:59.626,1.157693,0.0059
2026-05-04T22:03:59.627,1.158452,0.0078
2026-05-04T22:03:59.627,1.158659,0.0029
2026-05-04T22:03:59.628,1.159449,0.0078
2026-05-04T22:03:59.629,1.160389,0.0078
2026-05-04T22:03:59.629,1.160651,0.0098
2026-05-04T22:03:59.630,1.161434,0.0147
2026-05-04T22:03:59.631,1.162393,0.0000
2026-05-04T22:03:59.631,1.162532,0.0010
2026-05-04T22:03:59.632,1.163444,-0.0049
2026-05-04T22:03:59.633,1.164328,-0.0010
2026-05-04T22:03:59.633,1.164510,0.0029
2026-05-04T22:03:59.634,1.165427,0.0020
2026-05-04T22:03:59.634,1.165609,0.0078
2026-05-04T22:03:59.635,1.166378,0.0039
2026-05-04T22:03:59.636,1.167394,0.0049
2026-05-04T22:03:59.636,1.167597,0.0088
2026-05-04T22:03:59.637,1.168429,0.0000
2026-05-04T22:03:59.638,1.169395,0.0020
2026-05-04T22:03:59.638,1.169540,-0.0059
2026-05-04T22:03:59.639,1.170356,-0.0010
2026-05-04T22:03:59.639,1.170623,0.0098
2026-05-04T22:03:59.640,1.171387,0.0088
2026-05-04T22:03:59.641,1.172404,-0.0049
2026-05-04T22:03:59.641,1.172594,-0.0059
2026-05-04T22:03:59.642,1.173444,-0.0069
2026-05-04T22:03:59.643,1.174453,-0.0010
2026-05-04T22:03:59.643,1.174780,-0.0069
2026-05-04T22:03:59.644,1.175414,0.0049
2026-05-04T22:03:59.645,1.176387,0.0010
2026-05-04T22:03:59.645,1.176642,0.0049
2026-05-04T22:03:59.646,1.177436,0.0039
2026-05-04T22:03:59.647,1.178439,-0.0069
2026-05-04T22:03:59.647,1.178660,-0.0049
2026-05-04T22:03:59.648,1.179420,-0.0069
2026-05-04T22:03:59.648,1.179569,-0.0029
2026-05-04T22:03:59.649,1.180453,-0.0029
2026-05-04T22:03:59.650,1.181369,0.0127
2026-05-04T22:03:59.650,1.181568,0.0108
2026-05-04T22:03:59.651,1.182451,-0.0059
2026-05-04T22:03:59.652,1.183360,0.0127
2026-05-04T22:03:59.652,1.183529,0.0069
2026-05-04T22:03:59.653,1.184428,0.0020
2026-05-04T22:03:59.654,1.185399,-0.0020
2026-05-04T22:03:59.654,1.185551,-0.0069
2026-05-04T22:03:59.655,1.186425,-0.0049
2026-05-04T22:03:59.656,1.188109,-0.0029
2026-05-04T22:03:59.657,1.188312,-0.0078
2026-05-04T22:03:59.657,1.188456,0.0000
2026-05-04T22:03:59.657,1.188644,0.0059
2026-05-04T22:03:59.658,1.189429,0.0020
2026-05-04T22:03:59.659,1.190624,-0.0059
2026-05-04T22:03:59.659,1.190767,-0.0127
2026-05-04T22:03:59.660,1.191453,-0.0049
2026-05-04T22:03:59.661,1.192394,-0.0010
2026-05-04T22:03:59.661,1.192563,0.0127
2026-05-04T22:03:59.662,1.193374,0.0059
2026-05-04T22:03:59.663,1.194372,0.0049
2026-05-04T22:03:59.663,1.194567,0.0020
2026-05-04T22:03:59.664,1.195378,0.0049
2026-05-04T22:03:59.664,1.195547,0.0167
2026-05-04T22:03:59.665,1.196419,0.0020
2026-05-04T22:03:59.666,1.197409,0.0039
2026-05-04T22:03:59.666,1.197548,0.0078
2026-05-04T22:03:59.667,1.198361,-0.0029
2026-05-04T22:03:59.668,1.199410,-0.0029
2026-05-04T22:03:59.668,1.199672,-0.0078
2026-05-04T22:03:59.669,1.200426,-0.0020
2026-05-04T22:03:59.670,1.201381,-0.0059
2026-05-04T22:03:59.670,1.201622,-0.0039
2026-05-04T22:03:59.671,1.202411,0.0010
2026-05-04T22:03:59.672,1.203356,-0.0059
2026-05-04T22:03:59.672,1.203542,-0.0098
2026-05-04T22:03:59.673,1.204439,0.0039
2026-05-04T22:03:59.673,1.204608,0.0078
2026-05-04T22:03:59.674,1.205460,0.0039
2026-05-04T22:03:59.675,1.206486,0.0049
2026-05-04T22:03:59.675,1.206773,-0.0020
2026-05-04T22:03:59.676,1.207368,0.0088
2026-05-04T22:03:59.677,1.208396,0.0118
2026-05-04T22:03:59.677,1.208575,0.0029
2026-05-04T22:03:59.678,1.209411,-0.0049
2026-05-04T22:03:59.679,1.210419,0.0029
2026-05-04T22:03:59.679,1.210680,0.0069
2026-05-04T22:03:59.680,1.211337,0.0010
2026-05-04T22:03:59.680,1.211655,0.0049
2026-05-04T22:03:59.681,1.212367,-0.0088
2026-05-04T22:03:59.682,1.213399,-0.0098
2026-05-04T22:03:59.682,1.213636,-0.0098
2026-05-04T22:03:59.683,1.214379,0.0118
2026-05-04T22:03:59.684,1.215423,0.0000
2026-05-04T22:03:59.684,1.215663,0.0029
2026-05-04T22:03:59.685,1.216436,0.0235
2026-05-04T22:03:59.686,1.217386,-0.0010
2026-05-04T22:03:59.686,1.217627,0.0098
2026-05-04T22:03:59.687,1.218395,0.0000
2026-05-04T22:03:59.687,1.218619,0.0088
2026-05-04T22:03:59.688,1.219414,0.0098
2026-05-04T22:03:59.689,1.220404,-0.0010
2026-05-04T22:03:59.689,1.220651,0.0020
2026-05-04T22:03:59.690,1.221379,-0.0029
2026-05-04T22:03:59.691,1.222399,-0.0039
2026-05-04T22:03:59.691,1.222537,-0.0029
2026-05-04T22:03:59.692,1.223444,-0.0039
2026-05-04T22:03:59.693,1.224406,0.0108
2026-05-04T22:03:59.693,1.224688,0.0020
2026-05-04T22:03:59.694,1.226020,0.0029
2026-05-04T22:03:59.694,1.226198,-0.0029
2026-05-04T22:03:59.695,1.226487,0.0010
2026-05-04T22:03:59.696,1.227423,0.0069
2026-05-04T22:03:59.696,1.227672,0.0069
2026-05-04T22:03:59.697,1.228350,0.0098
2026-05-04T22:03:59.698,1.229405,-0.0039
2026-05-04T22:03:59.698,1.229647,-0.0049
2026-05-04T22:03:59.699,1.230432,0.0020
2026-05-04T22:03:59.700,1.231474,0.0010
2026-05-04T22:03:59.700,1.231661,0.0118
2026-05-04T22:03:59.701,1.232405,0.0108
2026-05-04T22:03:59.701,1.232617,0.0010
2026-05-04T22:03:59.702,1.233449,-0.0049
2026-05-04T22:03:59.703,1.234398,-0.0039
2026-05-04T22:03:59.703,1.234544,0.0010
2026-05-04T22:03:59.704,1.235416,-0.0029
2026-05-04T22:03:59.705,1.236424,0.0069
2026-05-04T22:03:59.705,1.236578,-0.0127
2026-05-04T22:03:59.706,1.237451,-0.0098
2026-05-04T22:03:59.707,1.238387,0.0039
2026-05-04T22:03:59.707,1.238521,0.0020
2026-05-04T22:03:59.708,1.239437,0.0010
2026-05-04T22:03:59.708,1.239609,0.0069
2026-05-04T22:03:59.709,1.240786,-0.0039
2026-05-04T22:03:59.710,1.241439,-0.0039
2026-05-04T22:03:59.710,1.241572,0.0000
2026-05-04T22:03:59.711,1.242400,0.0039
2026-05-04T22:03:59.712,1.243456,0.0059
2026-05-04T22:03:59.712,1.243682,-0.0069
2026-05-04T22:03:59.713,1.244491,0.0108
2026-05-04T22:03:59.714,1.245386,0.0039
2026-05-04T22:03:59.714,1.245600,-0.0069
2026-05-04T22:03:59.715,1.246421,-0.0049
2026-05-04T22:03:59.716,1.247385,-0.0010
2026-05-04T22:03:59.716,1.247625,0.0000
2026-05-04T22:03:59.717,1.248430,0.0088
2026-05-04T22:03:59.717,1.248675,-0.0039
2026-05-04T22:03:59.718,1.249426,-0.0049
2026-05-04T22:03:59.719,1.250392,0.0127
2026-05-04T22:03:59.719,1.250624,0.0059
2026-05-04T22:03:59.720,1.251438,-0.0039
